customer_id,country,region,segment,signup_year,segment_multiplier
8670,Kosovo,South,Returning,2025,1.1
8671,Spain,South,Standard,2025,1.0
8672,Germany,West,Standard,2025,1.0
8673,Netherlands,West,Standard,2021,1.0
8674,Germany,South,Standard,2021,1.0
8675,Germany,North,Returning,2022,1.1
8676,Switzerland,East,Standard,2025,1.0
8677,Germany,South,Standard,2021,1.0
8678,Belgium,North,Returning,2024,1.1
8679,Netherlands,South,Standard,2021,1.0
8680,Germany,Central,Standard,2024,1.0
8681,Germany,South,Standard,2022,1.0
8682,Kosovo,Central,Standard,2023,1.0
8683,Germany,North,Standard,2025,1.0
8684,Belgium,Central,Standard,2024,1.0
8685,Switzerland,South,Returning,2021,1.1
8686,Netherlands,Central,Standard,2025,1.0
8687,Austria,East,Returning,2023,1.1
8688,Germany,Central,Returning,2024,1.1
8689,Austria,Central,Standard,2024,1.0
8690,Germany,West,Returning,2024,1.1
8691,Netherlands,East,Standard,2023,1.0
8692,Belgium,North,Returning,2024,1.1
8693,Austria,Central,Standard,2021,1.0
8694,Germany,East,Standard,2024,1.0
8695,Netherlands,North,Returning,2021,1.1
8696,Belgium,East,VIP,2023,1.25
8697,Spain,West,Standard,2023,1.0
8698,Netherlands,North,Standard,2025,1.0
8699,Netherlands,North,Returning,2023,1.1
8700,Netherlands,Central,Returning,2025,1.1
8701,Spain,South,Standard,2023,1.0
8702,Italy,North,Standard,2024,1.0
8703,Switzerland,North,Returning,2023,1.1
8704,Austria,West,Returning,2024,1.1
8705,Austria,West,Returning,2024,1.1
8706,Netherlands,West,Standard,2025,1.0
8707,Kosovo,Central,Returning,2024,1.1
8708,Netherlands,North,Standard,2023,1.0
8709,Germany,West,Returning,2023,1.1
8710,Belgium,West,Standard,2023,1.0
8711,Kosovo,East,Standard,2021,1.0
8712,Austria,East,Returning,2025,1.1
8713,Belgium,West,Standard,2022,1.0
8714,Netherlands,Central,Standard,2022,1.0
8715,Italy,South,Standard,2024,1.0
8716,Italy,East,Returning,2021,1.1
8717,Netherlands,East,Standard,2025,1.0
8718,Belgium,North,Standard,2025,1.0
8719,Italy,North,Standard,2023,1.0
8720,Netherlands,West,Returning,2025,1.1
8721,Austria,North,Standard,2023,1.0
8722,Kosovo,North,Returning,2022,1.1
8723,Austria,South,Returning,2025,1.1
8724,Switzerland,Central,Standard,2022,1.0
8725,Italy,West,Returning,2023,1.1
8726,Belgium,South,Standard,2024,1.0
8727,Netherlands,West,Standard,2023,1.0
8728,Germany,Central,Standard,2023,1.0
8729,Switzerland,West,Standard,2024,1.0
8730,Austria,North,Returning,2024,1.1
8731,Germany,Central,Returning,2025,1.1
8732,Kosovo,South,Returning,2024,1.1
8733,Austria,South,VIP,2022,1.25
8734,Netherlands,East,Standard,2023,1.0
8735,Switzerland,South,Standard,2025,1.0
8736,Spain,East,Standard,2024,1.0
8737,Switzerland,North,Returning,2021,1.1
8738,Germany,South,Standard,2024,1.0
8739,Germany,Central,Returning,2023,1.1
8740,Netherlands,East,Returning,2021,1.1
8741,Netherlands,South,Returning,2023,1.1
8742,Netherlands,North,Standard,2025,1.0
8743,Netherlands,Central,Standard,2023,1.0
8744,Germany,Central,Standard,2025,1.0
8745,Netherlands,North,VIP,2022,1.25
8746,Netherlands,South,Standard,2023,1.0
8747,Germany,West,Returning,2021,1.1
8748,Germany,South,VIP,2021,1.25
8749,Germany,East,Standard,2023,1.0
8750,Germany,East,Standard,2024,1.0
8751,Belgium,South,Standard,2022,1.0
8752,Germany,East,Standard,2022,1.0
8753,Austria,West,Returning,2023,1.1
8754,Germany,West,Standard,2022,1.0
8755,Spain,Central,Standard,2024,1.0
8756,Italy,East,Standard,2025,1.0
8757,Austria,South,Standard,2025,1.0
8758,Switzerland,Central,Standard,2022,1.0
8759,Germany,West,Returning,2025,1.1
8760,Netherlands,Central,Standard,2024,1.0
8761,Germany,North,Returning,2022,1.1
8762,Belgium,East,Standard,2024,1.0
8763,Netherlands,South,Standard,2025,1.0
8764,Italy,West,Returning,2021,1.1
8765,Germany,Central,Standard,2022,1.0
8766,Kosovo,South,Standard,2023,1.0
8767,Kosovo,East,Standard,2021,1.0
8768,Germany,South,Returning,2022,1.1
8769,Switzerland,East,Standard,2024,1.0
8770,Germany,East,Standard,2023,1.0
8771,Austria,East,Standard,2023,1.0
8772,Austria,Central,Standard,2023,1.0
8773,Netherlands,East,Standard,2024,1.0
8774,Netherlands,South,Returning,2025,1.1
8775,Spain,North,Returning,2024,1.1
8776,Germany,South,Standard,2024,1.0
8777,Spain,Central,Standard,2023,1.0
8778,Austria,East,Standard,2025,1.0
8779,Kosovo,North,Standard,2023,1.0
8780,Switzerland,Central,Returning,2025,1.1
8781,Germany,West,Standard,2024,1.0
8782,Italy,West,Standard,2024,1.0
8783,Austria,West,Standard,2022,1.0
8784,Belgium,North,Standard,2025,1.0
8785,Netherlands,South,Standard,2021,1.0
8786,Netherlands,North,Returning,2024,1.1
8787,Netherlands,North,Standard,2024,1.0
8788,Belgium,North,Standard,2025,1.0
8789,Germany,West,Standard,2024,1.0
8790,Belgium,South,Returning,2022,1.1
8791,Italy,North,Standard,2025,1.0
8792,Germany,South,Standard,2024,1.0
8793,Germany,East,Standard,2022,1.0
8794,Belgium,North,Standard,2025,1.0
8795,Netherlands,North,Standard,2025,1.0
8796,Netherlands,North,Standard,2024,1.0
8797,Germany,East,Standard,2021,1.0
8798,Netherlands,East,Standard,2025,1.0
8799,Germany,West,Standard,2022,1.0
8800,Netherlands,Central,Returning,2024,1.1
8801,Kosovo,South,Standard,2023,1.0
8802,Austria,Central,Standard,2025,1.0
8803,Netherlands,North,Standard,2025,1.0
8804,Spain,North,Returning,2025,1.1
8805,Belgium,West,VIP,2022,1.25
8806,Italy,Central,Returning,2024,1.1
8807,Netherlands,North,Standard,2024,1.0
8808,Kosovo,Central,Returning,2022,1.1
8809,Germany,West,Standard,2025,1.0
8810,Germany,Central,Standard,2021,1.0
8811,Germany,South,Standard,2023,1.0
8812,Netherlands,West,Standard,2023,1.0
8813,Italy,Central,Standard,2025,1.0
8814,Switzerland,North,Standard,2023,1.0
8815,Belgium,East,Standard,2024,1.0
8816,Belgium,East,VIP,2023,1.25
8817,Netherlands,West,Standard,2024,1.0
8818,Switzerland,East,Standard,2022,1.0
8819,Netherlands,South,Returning,2022,1.1
8820,Switzerland,West,Returning,2024,1.1
8821,Germany,North,Standard,2022,1.0
8822,Spain,North,Returning,2022,1.1
8823,Germany,West,Standard,2025,1.0
8824,Germany,East,Standard,2022,1.0
8825,Italy,East,Returning,2023,1.1
8826,Austria,North,Standard,2024,1.0
8827,Belgium,South,Returning,2023,1.1
8828,Switzerland,East,Standard,2024,1.0
8829,Switzerland,South,Returning,2022,1.1
8830,Austria,East,Standard,2024,1.0
8831,Switzerland,West,VIP,2022,1.25
8832,Netherlands,Central,Standard,2024,1.0
8833,Belgium,North,VIP,2024,1.25
8834,Netherlands,West,Standard,2025,1.0
8835,Spain,East,Returning,2022,1.1
8836,Germany,North,Returning,2023,1.1
8837,Netherlands,Central,Standard,2025,1.0
8838,Netherlands,Central,Returning,2025,1.1
8839,Spain,East,Standard,2025,1.0
8840,Germany,North,Standard,2022,1.0
8841,Netherlands,East,Returning,2024,1.1
8842,Italy,Central,Returning,2021,1.1
8843,Austria,West,Standard,2025,1.0
8844,Italy,West,Standard,2022,1.0
8845,Germany,South,Standard,2025,1.0
8846,Belgium,Central,Returning,2024,1.1
8847,Spain,Central,VIP,2025,1.25
8848,Belgium,East,Returning,2022,1.1
8849,Netherlands,South,Standard,2023,1.0
8850,Germany,South,Standard,2022,1.0
8851,Spain,North,Standard,2023,1.0
8852,Netherlands,East,Returning,2025,1.1
8853,Germany,West,VIP,2024,1.25
8854,Belgium,North,Returning,2023,1.1
8855,Netherlands,South,VIP,2023,1.25
8856,Germany,West,Standard,2024,1.0
8857,Germany,Central,Returning,2024,1.1
8858,Germany,East,Standard,2023,1.0
8859,Netherlands,South,Standard,2022,1.0
8860,Belgium,Central,Returning,2024,1.1
8861,Netherlands,South,Standard,2023,1.0
8862,Kosovo,West,Returning,2025,1.1
8863,Italy,North,Returning,2023,1.1
8864,Belgium,West,Returning,2023,1.1
8865,Germany,East,Returning,2025,1.1
8866,Belgium,East,Standard,2022,1.0
8867,Netherlands,South,Standard,2021,1.0
8868,Netherlands,West,Standard,2025,1.0
8869,Belgium,North,Standard,2024,1.0
8870,Switzerland,East,Standard,2022,1.0
8871,Italy,North,Standard,2023,1.0
8872,Germany,Central,Standard,2023,1.0
8873,Belgium,South,Standard,2024,1.0
8874,Germany,North,Standard,2023,1.0
8875,Spain,South,Standard,2023,1.0
8876,Germany,Central,Standard,2025,1.0
8877,Germany,North,Standard,2021,1.0
8878,Switzerland,North,Standard,2024,1.0
8879,Switzerland,Central,Standard,2023,1.0
8880,Germany,West,Standard,2023,1.0
8881,Netherlands,North,Standard,2025,1.0
8882,Netherlands,North,Standard,2024,1.0
8883,Germany,East,Standard,2022,1.0
8884,Austria,West,Standard,2024,1.0
8885,Kosovo,North,Returning,2025,1.1
8886,Belgium,Central,Standard,2025,1.0
8887,Belgium,South,Returning,2024,1.1
8888,Belgium,Central,Standard,2024,1.0
8889,Austria,West,VIP,2024,1.25
8890,Germany,East,Standard,2021,1.0
8891,Austria,East,Returning,2024,1.1
8892,Italy,East,Standard,2025,1.0
8893,Spain,Central,Standard,2023,1.0
8894,Netherlands,South,Standard,2024,1.0
8895,Germany,South,Standard,2025,1.0
8896,Germany,North,Standard,2022,1.0
8897,Switzerland,South,VIP,2022,1.25
8898,Netherlands,South,Returning,2021,1.1
8899,Germany,North,Returning,2023,1.1
8900,Spain,Central,Returning,2025,1.1
8901,Switzerland,Central,Standard,2023,1.0
8902,Italy,West,Returning,2021,1.1
8903,Kosovo,Central,Standard,2022,1.0
8904,Kosovo,East,Standard,2025,1.0
8905,Belgium,East,Returning,2024,1.1
8906,Belgium,West,Standard,2025,1.0
8907,Belgium,South,Returning,2025,1.1
8908,Belgium,West,Standard,2023,1.0
8909,Netherlands,North,Standard,2024,1.0
8910,Spain,West,Returning,2024,1.1
8911,Belgium,West,Returning,2024,1.1
8912,Kosovo,East,Standard,2023,1.0
8913,Italy,North,Returning,2022,1.1
8914,Germany,North,Standard,2024,1.0
8915,Germany,West,Standard,2025,1.0
8916,Netherlands,North,Returning,2023,1.1
8917,Netherlands,North,Standard,2023,1.0
8918,Italy,Central,Standard,2025,1.0
8919,Netherlands,North,Standard,2024,1.0
8920,Netherlands,South,Standard,2023,1.0
8921,Netherlands,North,Standard,2024,1.0
8922,Germany,East,Returning,2025,1.1
8923,Belgium,Central,Standard,2024,1.0
8924,Italy,East,Standard,2022,1.0
8925,Germany,East,Standard,2022,1.0
8926,Netherlands,South,Standard,2022,1.0
8927,Netherlands,Central,Standard,2025,1.0
8928,Germany,West,Standard,2024,1.0
8929,Germany,North,Standard,2025,1.0
8930,Spain,South,Standard,2021,1.0
8931,Switzerland,South,Standard,2021,1.0
8932,Austria,West,Returning,2024,1.1
8933,Germany,South,Standard,2022,1.0
8934,Belgium,West,Standard,2024,1.0
8935,Belgium,West,Standard,2024,1.0
8936,Belgium,West,VIP,2023,1.25
8937,Germany,South,Returning,2025,1.1
8938,Italy,West,Returning,2024,1.1
8939,Switzerland,South,Returning,2023,1.1
8940,Austria,Central,Returning,2023,1.1
8941,Netherlands,West,Returning,2024,1.1
8942,Switzerland,South,Standard,2023,1.0
8943,Italy,South,Standard,2022,1.0
8944,Spain,South,Standard,2024,1.0
8945,Austria,North,Standard,2022,1.0
8946,Italy,North,Returning,2025,1.1
8947,Kosovo,West,Standard,2022,1.0
8948,Spain,Central,Standard,2023,1.0
8949,Austria,West,Returning,2022,1.1
8950,Netherlands,East,Returning,2024,1.1
8951,Austria,East,Returning,2021,1.1
8952,Italy,Central,VIP,2025,1.25
8953,Germany,Central,Standard,2023,1.0
8954,Netherlands,Central,Standard,2025,1.0
8955,Switzerland,North,Standard,2022,1.0
8956,Switzerland,North,Returning,2023,1.1
8957,Belgium,East,Standard,2024,1.0
8958,Italy,Central,Standard,2024,1.0
8959,Belgium,South,Standard,2023,1.0
8960,Italy,East,Standard,2025,1.0
8961,Austria,Central,Standard,2023,1.0
8962,Netherlands,South,Returning,2023,1.1
8963,Netherlands,Central,Returning,2024,1.1
8964,Germany,West,Returning,2025,1.1
8965,Netherlands,South,Standard,2024,1.0
8966,Belgium,West,Returning,2022,1.1
8967,Netherlands,North,Standard,2024,1.0
8968,Belgium,East,Standard,2024,1.0
8969,Netherlands,Central,Standard,2022,1.0
8970,Germany,East,Returning,2023,1.1
8971,Germany,Central,Standard,2022,1.0
8972,Netherlands,West,Standard,2021,1.0
8973,Austria,South,Standard,2025,1.0
8974,Germany,South,Standard,2023,1.0
8975,Netherlands,Central,Standard,2022,1.0
8976,Netherlands,West,Standard,2022,1.0
8977,Switzerland,Central,Standard,2021,1.0
8978,Belgium,Central,Standard,2025,1.0
8979,Belgium,Central,Standard,2023,1.0
8980,Switzerland,South,VIP,2022,1.25
8981,Kosovo,Central,Standard,2025,1.0
8982,Belgium,South,Standard,2024,1.0
8983,Belgium,North,Standard,2024,1.0
8984,Netherlands,West,Returning,2022,1.1
8985,Germany,North,Returning,2023,1.1
8986,Belgium,Central,Standard,2025,1.0
8987,Switzerland,South,Returning,2024,1.1
8988,Spain,West,Returning,2023,1.1
8989,Kosovo,East,VIP,2021,1.25
8990,Netherlands,West,Standard,2025,1.0
8991,Austria,West,VIP,2025,1.25
8992,Germany,Central,Returning,2024,1.1
8993,Switzerland,North,Returning,2024,1.1
8994,Netherlands,North,Returning,2024,1.1
8995,Austria,East,Returning,2025,1.1
8996,Netherlands,Central,Returning,2024,1.1
8997,Germany,West,Standard,2021,1.0
8998,Spain,North,Standard,2021,1.0
8999,Germany,North,Returning,2025,1.1
9000,Spain,South,Standard,2025,1.0
9001,Italy,West,Standard,2024,1.0
9002,Netherlands,Central,Standard,2022,1.0
9003,Belgium,North,Returning,2024,1.1
9004,Netherlands,Central,Returning,2024,1.1
9005,Belgium,West,Standard,2021,1.0
9006,Switzerland,West,Returning,2025,1.1
9007,Austria,North,Returning,2023,1.1
9008,Netherlands,East,Standard,2023,1.0
9009,Netherlands,Central,Standard,2023,1.0
9010,Netherlands,Central,Returning,2024,1.1
9011,Austria,South,Returning,2022,1.1
9012,Switzerland,West,Standard,2024,1.0
9013,Germany,West,Returning,2021,1.1
9014,Germany,North,Returning,2025,1.1
9015,Austria,North,Standard,2025,1.0
9016,Germany,North,Returning,2023,1.1
9017,Germany,South,Standard,2021,1.0
9018,Kosovo,East,Returning,2024,1.1
9019,Germany,North,Standard,2023,1.0
9020,Belgium,North,Returning,2025,1.1
9021,Austria,North,Standard,2023,1.0
9022,Italy,South,Standard,2025,1.0
9023,Netherlands,Central,Standard,2021,1.0
9024,Austria,East,Standard,2024,1.0
9025,Netherlands,Central,Returning,2024,1.1
9026,Switzerland,West,Standard,2024,1.0
9027,Netherlands,West,Standard,2025,1.0
9028,Germany,North,Returning,2025,1.1
9029,Spain,Central,Returning,2025,1.1
9030,Netherlands,South,Standard,2024,1.0
9031,Switzerland,East,Returning,2023,1.1
9032,Belgium,Central,Standard,2022,1.0
9033,Switzerland,Central,Standard,2022,1.0
9034,Italy,East,Standard,2024,1.0
9035,Netherlands,Central,Returning,2022,1.1
9036,Belgium,Central,Returning,2022,1.1
9037,Germany,East,Standard,2023,1.0
9038,Italy,South,Standard,2022,1.0
9039,Belgium,East,Returning,2023,1.1
9040,Germany,North,Standard,2024,1.0
9041,Germany,North,Standard,2024,1.0
9042,Austria,North,Returning,2024,1.1
9043,Spain,North,Standard,2024,1.0
9044,Austria,West,Standard,2023,1.0
9045,Netherlands,South,Returning,2022,1.1
9046,Germany,West,Standard,2024,1.0
9047,Switzerland,Central,Returning,2024,1.1
9048,Netherlands,Central,Returning,2022,1.1
9049,Spain,East,Standard,2024,1.0
9050,Netherlands,North,Returning,2025,1.1
9051,Kosovo,East,Returning,2024,1.1
9052,Netherlands,Central,Standard,2021,1.0
9053,Germany,North,Standard,2023,1.0
9054,Austria,South,VIP,2021,1.25
9055,Netherlands,Central,Returning,2023,1.1
9056,Spain,East,Standard,2022,1.0
9057,Italy,East,Returning,2024,1.1
9058,Austria,Central,Standard,2023,1.0
9059,Austria,West,Standard,2024,1.0
9060,Germany,South,Returning,2023,1.1
9061,Spain,Central,Standard,2022,1.0
9062,Italy,Central,Returning,2022,1.1
9063,Kosovo,East,Standard,2024,1.0
9064,Switzerland,North,Returning,2023,1.1
9065,Netherlands,North,Standard,2021,1.0
9066,Netherlands,North,Standard,2022,1.0
9067,Austria,East,Standard,2022,1.0
9068,Netherlands,North,Standard,2024,1.0
9069,Germany,Central,Returning,2024,1.1
9070,Germany,West,Returning,2024,1.1
9071,Italy,West,Returning,2025,1.1
9072,Kosovo,West,Standard,2025,1.0
9073,Netherlands,North,Returning,2021,1.1
9074,Netherlands,West,Standard,2023,1.0
9075,Switzerland,North,Standard,2022,1.0
9076,Kosovo,Central,Standard,2023,1.0
9077,Kosovo,Central,Returning,2024,1.1
9078,Kosovo,East,Standard,2024,1.0
9079,Belgium,East,Standard,2022,1.0
9080,Germany,South,Standard,2024,1.0
9081,Switzerland,Central,Standard,2025,1.0
9082,Netherlands,North,Returning,2022,1.1
9083,Switzerland,South,Standard,2024,1.0
9084,Kosovo,Central,Standard,2025,1.0
9085,Switzerland,North,VIP,2021,1.25
9086,Germany,Central,VIP,2022,1.25
9087,Switzerland,Central,Standard,2024,1.0
9088,Spain,North,Returning,2023,1.1
9089,Austria,Central,Standard,2025,1.0
9090,Belgium,Central,Returning,2024,1.1
9091,Netherlands,Central,Returning,2023,1.1
9092,Germany,East,Standard,2023,1.0
9093,Netherlands,West,VIP,2022,1.25
9094,Belgium,Central,Standard,2024,1.0
9095,Netherlands,North,Returning,2024,1.1
9096,Italy,Central,Returning,2023,1.1
9097,Austria,East,Standard,2025,1.0
9098,Germany,East,Standard,2024,1.0
9099,Spain,Central,Standard,2022,1.0
9100,Switzerland,South,Returning,2025,1.1
9101,Netherlands,West,Returning,2024,1.1
9102,Kosovo,North,Standard,2025,1.0
9103,Switzerland,North,Standard,2022,1.0
9104,Belgium,North,Standard,2021,1.0
9105,Germany,North,Returning,2023,1.1
9106,Austria,East,Returning,2023,1.1
9107,Germany,West,Standard,2025,1.0
9108,Kosovo,Central,Standard,2022,1.0
9109,Austria,Central,Standard,2021,1.0
9110,Belgium,South,Standard,2024,1.0
9111,Spain,Central,Standard,2022,1.0
9112,Netherlands,West,Standard,2021,1.0
9113,Netherlands,Central,Returning,2021,1.1
9114,Netherlands,East,Standard,2022,1.0
9115,Switzerland,Central,Standard,2023,1.0
9116,Netherlands,North,Returning,2025,1.1
9117,Belgium,North,Returning,2024,1.1
9118,Spain,North,Standard,2024,1.0
9119,Spain,North,Standard,2023,1.0
9120,Italy,East,VIP,2023,1.25
9121,Italy,East,Standard,2025,1.0
9122,Netherlands,East,Standard,2024,1.0
9123,Belgium,Central,Returning,2022,1.1
9124,Italy,North,Returning,2025,1.1
9125,Switzerland,South,Returning,2024,1.1
9126,Spain,South,Standard,2021,1.0
9127,Netherlands,North,Standard,2023,1.0
9128,Belgium,West,Standard,2024,1.0
9129,Belgium,Central,Standard,2021,1.0
9130,Spain,South,Standard,2023,1.0
9131,Austria,East,Standard,2024,1.0
9132,Kosovo,West,Standard,2025,1.0
9133,Netherlands,East,Returning,2025,1.1
9134,Austria,West,Returning,2022,1.1
9135,Kosovo,West,Returning,2024,1.1
9136,Netherlands,Central,Returning,2025,1.1
9137,Belgium,East,Standard,2024,1.0
9138,Switzerland,East,Standard,2024,1.0
9139,Netherlands,South,Standard,2022,1.0
9140,Belgium,North,Standard,2025,1.0
9141,Netherlands,North,Returning,2024,1.1
9142,Germany,South,Returning,2021,1.1
9143,Spain,West,Returning,2025,1.1
9144,Netherlands,South,Standard,2025,1.0
9145,Belgium,South,Returning,2024,1.1
9146,Netherlands,East,Standard,2024,1.0
9147,Switzerland,South,Standard,2024,1.0
9148,Netherlands,West,Standard,2023,1.0
9149,Netherlands,North,Standard,2023,1.0
9150,Netherlands,Central,Returning,2025,1.1
9151,Netherlands,South,Standard,2023,1.0
9152,Netherlands,South,Standard,2023,1.0
9153,Germany,East,Standard,2022,1.0
9154,Netherlands,East,Standard,2022,1.0
9155,Germany,South,VIP,2023,1.25
9156,Germany,South,VIP,2025,1.25
9157,Spain,West,VIP,2023,1.25
9158,Belgium,North,Standard,2024,1.0
9159,Belgium,North,Standard,2024,1.0
9160,Netherlands,Central,VIP,2024,1.25
9161,Italy,North,VIP,2025,1.25
9162,Belgium,Central,Standard,2025,1.0
9163,Kosovo,East,Returning,2022,1.1
9164,Switzerland,Central,Standard,2025,1.0
9165,Spain,Central,Returning,2024,1.1
9166,Italy,North,Standard,2025,1.0
9167,Italy,South,Returning,2025,1.1
9168,Germany,East,Standard,2023,1.0
9169,Austria,West,Standard,2024,1.0
9170,Austria,Central,Standard,2025,1.0
9171,Austria,Central,Standard,2023,1.0
9172,Italy,Central,Standard,2021,1.0
9173,Germany,South,Returning,2023,1.1
9174,Germany,West,Standard,2023,1.0
9175,Austria,North,Returning,2025,1.1
9176,Germany,East,Standard,2023,1.0
9177,Austria,South,Standard,2025,1.0
9178,Kosovo,West,Returning,2024,1.1
9179,Netherlands,East,Standard,2024,1.0
9180,Germany,North,VIP,2025,1.25
9181,Netherlands,East,Returning,2022,1.1
9182,Netherlands,Central,Returning,2021,1.1
9183,Germany,Central,Standard,2021,1.0
9184,Belgium,South,Standard,2021,1.0
9185,Belgium,East,VIP,2024,1.25
9186,Belgium,Central,Standard,2022,1.0
9187,Belgium,South,Returning,2025,1.1
9188,Germany,South,Standard,2025,1.0
9189,Spain,South,Standard,2023,1.0
9190,Kosovo,North,Returning,2022,1.1
9191,Italy,Central,Returning,2023,1.1
9192,Germany,Central,Standard,2025,1.0
9193,Spain,West,Standard,2024,1.0
9194,Kosovo,North,Returning,2021,1.1
9195,Italy,Central,Standard,2021,1.0
9196,Germany,Central,Standard,2021,1.0
9197,Belgium,West,Standard,2023,1.0
9198,Spain,East,Standard,2024,1.0
9199,Belgium,East,Returning,2025,1.1
9200,Netherlands,North,VIP,2022,1.25
9201,Spain,South,Standard,2022,1.0
9202,Netherlands,West,Standard,2025,1.0
9203,Netherlands,West,Standard,2025,1.0
9204,Netherlands,Central,Standard,2024,1.0
9205,Spain,Central,Standard,2025,1.0
9206,Germany,West,Returning,2023,1.1
9207,Netherlands,South,Standard,2025,1.0
9208,Belgium,East,Returning,2025,1.1
9209,Kosovo,North,VIP,2025,1.25
9210,Netherlands,East,Returning,2021,1.1
9211,Italy,North,Standard,2024,1.0
9212,Spain,South,Standard,2021,1.0
9213,Germany,West,Standard,2024,1.0
9214,Netherlands,South,Returning,2022,1.1
9215,Germany,West,VIP,2024,1.25
9216,Switzerland,Central,Returning,2021,1.1
9217,Netherlands,North,Standard,2024,1.0
9218,Italy,Central,Standard,2024,1.0
9219,Italy,West,VIP,2021,1.25
9220,Germany,North,Returning,2025,1.1
9221,Germany,North,Returning,2022,1.1
9222,Netherlands,Central,Standard,2021,1.0
9223,Netherlands,North,Standard,2023,1.0
9224,Austria,West,Standard,2024,1.0
9225,Italy,West,Returning,2021,1.1
9226,Spain,Central,Returning,2023,1.1
9227,Netherlands,South,Standard,2023,1.0
9228,Italy,West,Returning,2025,1.1
9229,Switzerland,West,Standard,2022,1.0
9230,Belgium,North,Standard,2022,1.0
9231,Netherlands,North,Standard,2024,1.0
9232,Germany,West,Standard,2024,1.0
9233,Spain,Central,Standard,2021,1.0
9234,Netherlands,South,Standard,2022,1.0
9235,Belgium,North,Returning,2023,1.1
9236,Switzerland,North,Standard,2024,1.0
9237,Germany,South,Returning,2022,1.1
9238,Germany,North,Standard,2023,1.0
9239,Netherlands,Central,Returning,2021,1.1
9240,Belgium,North,Returning,2024,1.1
9241,Switzerland,North,Standard,2023,1.0
9242,Belgium,West,Standard,2025,1.0
9243,Belgium,Central,Standard,2024,1.0
9244,Belgium,Central,Standard,2024,1.0
9245,Netherlands,West,Standard,2024,1.0
9246,Italy,East,Standard,2024,1.0
9247,Netherlands,South,Returning,2021,1.1
9248,Netherlands,Central,Standard,2025,1.0
9249,Germany,East,Standard,2025,1.0
9250,Austria,South,Standard,2024,1.0
9251,Germany,Central,Standard,2021,1.0
9252,Belgium,North,Returning,2024,1.1
9253,Austria,Central,Standard,2023,1.0
9254,Austria,South,Returning,2021,1.1
9255,Kosovo,East,Returning,2025,1.1
9256,Switzerland,North,Standard,2024,1.0
9257,Austria,South,Standard,2025,1.0
9258,Germany,South,Standard,2025,1.0
9259,Kosovo,Central,Returning,2023,1.1
9260,Germany,West,VIP,2023,1.25
9261,Netherlands,West,Standard,2022,1.0
9262,Netherlands,North,Returning,2024,1.1
9263,Belgium,South,Standard,2024,1.0
9264,Belgium,East,Standard,2024,1.0
9265,Kosovo,North,Standard,2023,1.0
9266,Germany,North,VIP,2024,1.25
9267,Austria,Central,Standard,2024,1.0
9268,Austria,East,Standard,2024,1.0
9269,Germany,South,Returning,2022,1.1
9270,Austria,South,Returning,2024,1.1
9271,Austria,South,Returning,2025,1.1
9272,Netherlands,North,Standard,2021,1.0
9273,Belgium,Central,VIP,2025,1.25
9274,Switzerland,North,VIP,2022,1.25
9275,Belgium,West,Returning,2025,1.1
9276,Switzerland,West,Returning,2025,1.1
9277,Austria,South,Returning,2024,1.1
9278,Netherlands,Central,Standard,2022,1.0
9279,Germany,South,Standard,2022,1.0
9280,Germany,South,Standard,2022,1.0
9281,Netherlands,North,VIP,2025,1.25
9282,Spain,South,Returning,2022,1.1
9283,Belgium,South,Standard,2024,1.0
9284,Germany,Central,Standard,2024,1.0
9285,Italy,Central,Returning,2023,1.1
9286,Belgium,Central,Returning,2025,1.1
9287,Belgium,South,Standard,2024,1.0
9288,Italy,Central,Standard,2024,1.0
9289,Netherlands,Central,Standard,2024,1.0
9290,Austria,East,Returning,2025,1.1
9291,Netherlands,East,Returning,2021,1.1
9292,Netherlands,West,VIP,2023,1.25
9293,Netherlands,North,Standard,2025,1.0
9294,Netherlands,North,Returning,2021,1.1
9295,Spain,Central,Standard,2022,1.0
9296,Italy,West,Standard,2024,1.0
9297,Italy,West,Standard,2025,1.0
9298,Kosovo,East,Returning,2021,1.1
9299,Spain,West,Returning,2021,1.1
9300,Germany,South,Standard,2024,1.0
9301,Austria,Central,VIP,2024,1.25
9302,Netherlands,South,Standard,2022,1.0
9303,Italy,North,Returning,2025,1.1
9304,Netherlands,East,Returning,2024,1.1
9305,Kosovo,South,Returning,2024,1.1
9306,Germany,Central,Returning,2023,1.1
9307,Austria,South,Standard,2025,1.0
9308,Belgium,South,VIP,2022,1.25
9309,Germany,West,Standard,2024,1.0
9310,Switzerland,East,Returning,2021,1.1
9311,Austria,North,Standard,2024,1.0
9312,Switzerland,Central,Standard,2024,1.0
9313,Belgium,Central,Standard,2022,1.0
9314,Switzerland,North,Returning,2023,1.1
9315,Netherlands,Central,Standard,2022,1.0
9316,Germany,West,Standard,2025,1.0
9317,Kosovo,South,Returning,2024,1.1
9318,Switzerland,West,Returning,2023,1.1
9319,Belgium,West,Standard,2024,1.0
9320,Belgium,West,Returning,2023,1.1
9321,Germany,North,Standard,2023,1.0
9322,Italy,East,Standard,2024,1.0
9323,Belgium,North,Standard,2022,1.0
9324,Netherlands,North,Returning,2022,1.1
9325,Germany,West,Standard,2025,1.0
9326,Spain,East,Standard,2022,1.0
9327,Kosovo,North,Returning,2023,1.1
9328,Germany,East,Returning,2024,1.1
9329,Switzerland,West,Standard,2024,1.0
