case_id,date_id,customer_id,agent_id,product_id,issue_id,channel,status,priority,escalated_flag,reopened_flag,is_delayed,delay_minutes,is_cancelled,resolution_minutes,has_refund
32753,490,6915,77,147,5,Chat,Closed,Medium,0,0,0,0,0,206,0
32754,513,10678,111,127,9,Chat,Closed,Low,0,0,0,0,0,77,0
32755,484,14008,41,18,8,Email,Closed,Low,0,0,0,0,0,51,0
32756,173,3264,72,130,3,Chat,Closed,High,0,0,0,0,1,148,0
32757,102,4873,51,17,7,Email,Escalated,Medium,0,1,0,0,0,105,0
32758,585,5707,11,194,7,Phone,Closed,Medium,0,0,0,0,0,60,0
32759,489,7218,2,146,3,Email,Closed,High,0,0,0,0,0,53,0
32760,46,14407,46,63,4,Chat,Closed,High,0,0,0,0,0,91,0
32761,417,13625,76,231,7,Email,Open,Medium,0,1,0,0,0,78,0
32762,188,3080,62,176,8,Phone,Closed,Low,0,0,0,0,0,57,0
32763,631,11639,17,111,6,Email,Closed,High,0,0,0,0,0,98,0
32764,305,5429,10,203,3,Phone,Closed,High,0,0,0,0,0,109,0
32765,582,14411,12,13,2,Email,Closed,High,1,0,0,0,0,175,0
32766,145,13731,103,205,1,Email,Closed,Medium,0,0,0,0,0,32,0
32767,246,9329,43,220,2,Chat,Closed,Medium,0,0,0,0,0,120,0
32768,677,2225,50,80,10,App,Closed,Low,0,0,0,0,0,114,0
32769,66,5110,37,90,4,Email,Closed,High,0,0,1,82,0,133,0
32770,338,11416,36,241,9,Chat,Closed,Low,0,0,0,0,0,57,0
32771,486,10318,45,125,4,Email,Closed,High,0,0,1,16,0,211,0
32772,348,5895,46,67,6,Email,Closed,High,0,0,0,0,0,42,1
32773,526,420,102,50,2,Chat,Closed,Medium,0,0,1,47,0,20,0
32774,214,8354,81,10,7,Chat,Closed,Medium,0,0,0,0,0,102,0
32775,619,14666,36,56,2,Email,Closed,Medium,0,0,0,0,0,166,0
32776,367,9573,42,245,8,Chat,Closed,Low,0,0,1,39,0,64,0
32777,167,7861,96,17,9,Email,Closed,Low,0,0,1,44,0,78,0
32778,172,2941,21,45,3,App,Closed,High,0,0,0,0,1,92,0
32779,219,8259,88,123,9,Email,Closed,Low,0,0,0,0,0,21,0
32780,330,5793,85,47,10,Email,Closed,Low,0,0,0,0,0,61,0
32781,418,5990,5,195,8,Email,Closed,Low,0,0,0,0,0,77,0
32782,174,11088,43,198,10,Chat,Closed,Low,0,0,0,0,0,104,0
32783,289,7414,96,109,5,Chat,Closed,Medium,0,0,1,64,0,128,0
32784,571,6386,48,178,5,Chat,Closed,Medium,0,0,0,0,0,39,0
32785,165,9064,54,211,2,Chat,Closed,Medium,0,0,1,48,0,71,0
32786,520,12610,15,94,2,App,Closed,Medium,0,0,1,10,0,126,0
32787,20,618,31,15,10,Chat,Closed,Low,0,0,0,0,0,92,0
32788,705,2358,19,182,9,Chat,Closed,Low,0,0,0,0,0,13,0
32789,631,2813,64,56,6,Chat,Closed,High,0,0,0,0,0,115,0
32790,561,14145,74,57,6,Chat,Closed,High,0,0,0,0,0,83,0
32791,455,5317,73,25,9,Email,Closed,Low,0,0,1,90,0,20,0
32792,255,11560,116,139,4,Email,Closed,High,0,0,0,0,0,130,0
32793,103,14272,11,90,2,Email,Closed,Medium,0,0,1,47,0,10,0
32794,135,12938,24,150,6,Phone,Closed,High,0,0,0,0,0,119,0
32795,420,9170,68,33,7,Phone,Closed,Medium,0,0,0,0,0,120,0
32796,724,10254,62,50,2,Email,Closed,Medium,0,0,1,46,0,19,0
32797,97,9341,97,143,9,Email,Closed,Low,0,0,0,0,0,154,0
32798,571,12235,48,57,9,Email,Closed,Low,0,0,0,0,0,46,0
32799,471,51,50,227,2,Phone,Closed,Medium,0,0,0,0,0,71,0
32800,575,7899,95,89,10,Email,Closed,Low,0,0,0,0,0,53,0
32801,189,9089,24,178,8,Chat,Closed,Low,0,0,1,19,0,71,0
32802,393,3865,66,214,4,Chat,Closed,High,0,0,1,82,0,67,1
32803,622,13434,6,138,6,Chat,Closed,High,1,0,0,0,0,212,0
32804,48,2530,33,80,10,Email,Open,Low,0,0,0,0,0,42,0
32805,56,4630,56,243,2,Email,Closed,Medium,0,0,1,26,0,21,0
32806,551,8740,51,25,6,Phone,Closed,High,0,0,1,9,0,93,0
32807,390,2286,67,9,7,Chat,Escalated,Medium,0,0,0,0,0,74,0
32808,643,3605,36,214,6,App,Escalated,High,0,0,0,0,0,65,0
32809,629,13727,33,14,9,Email,Closed,Low,0,0,0,0,0,17,0
32810,294,477,4,180,4,App,Closed,High,0,0,0,0,0,45,0
32811,136,7814,38,120,9,App,Closed,Low,0,0,0,0,0,101,0
32812,552,7988,88,36,3,Chat,Closed,High,0,0,1,7,0,42,0
32813,393,14171,7,2,3,Email,Closed,High,0,0,1,39,0,129,0
32814,320,3408,41,150,10,App,Closed,Low,0,0,0,0,0,13,0
32815,177,1160,70,59,7,Email,Closed,Medium,0,0,0,0,0,42,0
32816,580,4158,119,21,8,Chat,Closed,Low,0,0,0,0,0,18,0
32817,477,13023,72,71,4,Chat,Closed,High,0,0,0,0,1,118,0
32818,161,2954,11,250,7,App,Closed,Medium,0,0,0,0,0,53,0
32819,646,1991,119,184,5,Chat,Closed,Medium,0,0,0,0,0,80,0
32820,285,3187,5,234,7,Chat,Closed,Medium,0,0,0,0,0,120,0
32821,531,4008,76,161,6,App,Closed,High,0,0,0,0,0,211,0
32822,411,12496,31,35,2,Chat,Closed,High,1,0,0,0,0,73,0
32823,715,2083,84,218,8,Email,Closed,Low,0,0,0,0,0,143,0
32824,9,3581,15,242,7,Chat,Closed,Medium,0,0,0,0,0,196,0
32825,464,7126,65,70,10,Chat,Closed,Low,0,1,0,0,0,108,0
32826,627,10709,53,15,5,App,Closed,Medium,0,0,0,0,0,111,0
32827,658,11034,34,98,1,Email,Closed,High,1,0,0,0,0,176,0
32828,397,9200,87,193,2,Email,Closed,Medium,0,0,0,0,0,69,0
32829,71,586,90,39,9,Phone,Closed,Low,0,0,0,0,0,21,0
32830,593,11080,82,220,2,Phone,Closed,Medium,0,0,0,0,0,30,0
32831,544,320,6,145,4,Email,Open,High,0,1,0,0,0,39,0
32832,180,10093,59,95,1,Email,Closed,Medium,0,0,1,71,0,12,0
32833,150,11006,39,187,10,App,Closed,Low,0,0,0,0,0,70,0
32834,412,11480,87,18,2,Email,Closed,High,0,0,0,0,1,58,0
32835,592,7940,119,208,8,Email,Closed,Low,0,0,0,0,0,50,0
32836,484,5703,88,241,4,Chat,Escalated,High,0,0,0,0,0,22,0
32837,473,1668,70,15,6,Email,Closed,High,0,0,0,0,1,126,0
32838,541,11369,44,169,4,Chat,Closed,High,0,0,0,0,0,116,0
32839,362,13840,18,73,1,Email,Closed,Medium,0,0,1,43,0,81,0
32840,671,9068,84,97,10,Email,Closed,Low,0,0,0,0,0,41,0
32841,606,4365,118,225,2,Email,Closed,Medium,0,0,0,0,0,56,0
32842,616,7395,50,232,3,Chat,Closed,High,1,0,1,33,0,178,0
32843,25,2738,44,178,4,Email,Closed,High,0,0,0,0,0,182,0
32844,63,323,58,8,9,Email,Escalated,Low,0,0,0,0,0,60,0
32845,693,11680,104,174,8,Email,Closed,Low,0,0,1,63,0,43,0
32846,421,515,17,77,10,Email,Closed,Low,0,0,0,0,0,72,0
32847,491,11616,55,144,3,Chat,Closed,High,0,0,1,18,0,70,0
32848,317,5215,49,76,6,Phone,Closed,High,0,0,0,0,0,53,0
32849,329,550,36,221,8,Phone,Closed,Low,0,0,1,169,0,36,0
32850,79,6339,49,86,3,Chat,Closed,High,0,0,0,0,0,40,0
32851,357,4590,56,26,1,Phone,Closed,Medium,0,0,0,0,0,58,0
32852,567,5415,45,220,10,Phone,Closed,High,0,0,0,0,1,118,0
32853,457,9401,60,27,8,Chat,Closed,Low,0,0,0,0,0,115,0
32854,613,4663,3,140,10,App,Closed,Low,0,0,0,0,0,49,0
32855,10,7067,106,151,1,Email,Closed,High,0,0,1,29,1,161,0
32856,573,14864,114,66,1,Chat,Closed,Medium,0,0,0,0,0,25,0
32857,695,14724,108,79,2,Chat,Open,Medium,0,0,0,0,0,98,0
32858,486,7986,46,110,2,Chat,Closed,Medium,0,0,1,61,0,105,0
32859,170,5351,90,196,8,Email,Closed,Low,0,0,0,0,0,81,0
32860,63,2350,60,202,2,Email,Closed,Medium,0,0,0,0,0,153,0
32861,505,1659,33,43,1,Chat,Closed,High,0,0,1,27,1,32,0
32862,259,3498,106,177,10,App,Closed,Low,0,0,0,0,0,47,0
32863,427,4913,81,91,6,Chat,Closed,High,0,0,0,0,0,142,1
32864,459,5974,26,46,1,App,Closed,Medium,0,0,0,0,0,110,0
32865,4,9644,13,147,5,Chat,Closed,Medium,0,0,0,0,0,67,0
32866,241,12192,87,157,4,Email,Closed,High,0,0,0,0,0,280,0
32867,156,8264,30,7,8,App,Closed,Low,0,0,0,0,0,39,0
32868,297,3374,68,173,9,Chat,Closed,Low,0,0,0,0,0,97,0
32869,511,858,72,120,4,Email,Closed,High,0,0,0,0,0,194,0
32870,166,14588,95,100,10,Phone,Closed,Low,0,0,0,0,0,72,0
32871,523,11001,60,181,10,Chat,Closed,Low,0,0,0,0,0,74,0
32872,416,2252,8,117,4,Chat,Closed,High,0,0,0,0,0,200,0
32873,594,5063,68,40,9,Chat,Closed,Low,0,0,0,0,0,38,0
32874,126,3877,89,196,3,Email,Open,High,1,0,0,0,1,124,0
32875,723,3543,79,87,6,Chat,Closed,High,0,0,0,0,0,118,0
32876,720,9925,34,14,10,Chat,Closed,Low,0,0,0,0,0,13,0
32877,387,5457,112,105,4,Chat,Closed,High,0,0,0,0,0,30,0
32878,56,1215,58,213,6,Phone,Closed,High,0,0,0,0,0,44,0
32879,497,9867,33,197,9,Chat,Closed,Low,0,0,0,0,0,82,0
32880,677,7420,40,182,9,App,Closed,Low,0,0,0,0,0,54,0
32881,624,13970,50,135,5,Email,Closed,Medium,0,1,0,0,0,129,0
32882,606,4273,50,247,3,Email,Escalated,High,0,0,1,18,0,112,0
32883,526,728,91,15,8,Email,Closed,Low,0,1,1,64,0,116,0
32884,376,8916,82,37,10,Email,Closed,High,1,0,0,0,0,53,0
32885,374,8334,111,2,4,Chat,Closed,High,0,0,0,0,0,46,0
32886,372,12182,117,36,3,Phone,Closed,High,0,0,0,0,0,28,0
32887,582,986,53,216,4,Email,Closed,High,0,0,0,0,0,216,1
32888,288,5749,91,64,3,Chat,Closed,High,0,0,0,0,0,12,0
32889,169,11857,15,226,6,Email,Closed,High,0,0,0,0,0,83,0
32890,296,3097,4,36,2,Email,Closed,Medium,0,0,0,0,0,140,0
32891,416,2448,70,158,6,Chat,Open,High,0,0,0,0,0,50,0
32892,473,4391,28,183,8,Chat,Escalated,Low,0,0,0,0,0,45,0
32893,310,13278,41,126,5,Email,Closed,Medium,0,0,0,0,0,80,0
32894,697,13781,78,64,10,Email,Closed,Low,0,0,0,0,0,53,0
32895,648,30,5,79,6,Email,Closed,High,0,0,0,0,0,141,0
32896,682,13027,70,14,3,Email,Closed,High,0,0,0,0,0,54,0
32897,326,8469,15,131,8,Phone,Escalated,Low,0,0,0,0,0,37,0
32898,428,6216,33,118,1,Phone,Closed,Medium,0,0,1,82,0,21,0
32899,483,2731,69,12,9,Chat,Closed,Low,0,0,0,0,0,101,0
32900,218,221,38,12,6,Email,Open,High,0,0,0,0,0,125,0
32901,31,7391,16,142,6,Phone,Open,High,0,0,0,0,0,72,0
32902,341,6333,65,164,7,Chat,Open,Medium,0,1,0,0,0,44,0
32903,472,5353,71,169,6,Email,Closed,High,0,0,0,0,0,48,0
32904,631,3688,68,90,9,App,Open,Low,0,0,0,0,0,43,0
32905,391,9619,22,194,3,Email,Closed,High,0,0,0,0,0,85,0
32906,410,10772,48,191,5,Phone,Closed,Medium,0,0,0,0,0,58,0
32907,156,7599,94,220,5,Email,Closed,Medium,0,0,0,0,0,64,0
32908,386,14616,77,197,10,Email,Open,Low,0,0,0,0,0,33,0
32909,252,4672,91,191,5,Email,Closed,Medium,0,0,1,39,0,31,0
32910,44,3988,94,24,2,Email,Closed,Medium,0,0,0,0,0,21,1
32911,78,3922,53,48,5,Email,Open,Medium,0,0,0,0,0,69,0
32912,327,11257,46,115,7,Chat,Closed,Medium,0,0,0,0,0,27,0
32913,145,1384,76,219,3,Chat,Closed,High,0,0,0,0,0,132,0
32914,655,6209,4,175,3,Email,Closed,High,0,0,0,0,0,85,0
32915,470,3399,11,224,10,Chat,Closed,Low,0,0,0,0,0,28,0
32916,160,9497,117,183,5,Chat,Closed,Medium,0,0,0,0,0,129,0
32917,666,858,115,147,9,Email,Closed,Low,0,0,0,0,0,94,0
32918,498,11961,105,165,7,App,Closed,Medium,0,0,0,0,0,29,0
32919,312,13131,17,214,6,Email,Closed,High,0,1,0,0,0,146,0
32920,88,1257,9,157,1,Chat,Open,Medium,0,0,1,29,0,118,0
32921,86,5193,15,62,8,Chat,Closed,Low,0,0,0,0,0,40,0
32922,631,8125,5,8,10,Chat,Closed,Low,0,0,0,0,0,50,0
32923,405,5036,71,204,3,Email,Closed,High,0,0,1,40,0,160,0
32924,165,11647,74,44,2,Phone,Closed,Medium,0,0,1,32,0,53,1
32925,648,13757,55,189,9,Chat,Closed,Low,0,0,0,0,0,40,0
32926,142,10726,31,157,6,Phone,Closed,High,0,0,0,0,0,146,0
32927,382,12771,68,201,6,Email,Closed,High,0,0,0,0,0,223,0
32928,322,7855,77,180,7,Chat,Closed,High,0,0,0,0,1,63,0
32929,500,3534,42,57,6,Email,Closed,High,0,0,0,0,0,10,0
32930,199,2848,32,52,10,Chat,Closed,Low,0,0,0,0,0,61,0
32931,411,14037,2,141,2,Email,Closed,High,1,0,0,0,0,91,1
32932,8,14060,97,115,7,Chat,Closed,Medium,0,0,0,0,0,14,0
32933,196,1385,110,156,2,Chat,Closed,Medium,0,0,0,0,0,291,0
32934,59,3460,45,172,6,Chat,Closed,High,0,0,0,0,0,27,0
32935,522,12783,7,7,2,Email,Open,Medium,0,0,0,0,0,60,0
32936,494,7489,18,149,10,Email,Closed,Low,0,0,0,0,0,63,0
32937,303,2557,2,24,3,Chat,Closed,High,0,0,0,0,0,19,0
32938,138,8606,102,79,7,Phone,Closed,Medium,0,0,0,0,0,119,0
32939,528,13170,37,29,8,Chat,Closed,Low,0,0,0,0,0,16,0
32940,259,4579,37,157,9,Email,Closed,Low,0,0,0,0,0,140,0
32941,663,7002,12,95,1,Email,Escalated,Medium,0,0,0,0,0,134,0
32942,514,4912,114,165,8,Email,Closed,Low,0,0,0,0,0,143,0
32943,65,13574,7,138,4,Email,Open,High,0,0,0,0,1,79,0
32944,715,2627,12,8,5,Email,Closed,Medium,0,0,0,0,0,81,0
32945,624,11736,78,9,10,Email,Closed,Low,0,0,0,0,0,37,0
32946,319,2630,24,60,1,Chat,Closed,Medium,0,0,0,0,0,184,0
32947,549,11042,97,197,2,Email,Closed,Medium,0,0,0,0,0,77,0
32948,189,13955,52,147,2,Email,Closed,Medium,0,1,1,49,0,67,0
32949,316,7031,74,63,9,Chat,Closed,Low,0,0,0,0,0,60,0
32950,638,7461,46,8,6,Chat,Closed,High,0,0,0,0,0,149,0
32951,350,4278,70,24,2,Email,Open,Medium,0,0,0,0,0,123,0
32952,409,6486,28,1,6,Email,Closed,High,0,1,0,0,0,88,0
32953,47,3814,65,14,7,App,Closed,High,1,0,0,0,0,57,0
32954,552,11030,38,86,8,Email,Closed,Low,0,0,0,0,0,65,0
32955,435,3440,117,245,1,Chat,Closed,Medium,0,0,0,0,0,96,0
32956,343,509,40,70,6,Chat,Closed,High,0,0,0,0,0,87,1
32957,236,1410,102,25,4,Email,Closed,High,0,0,0,0,0,76,0
32958,149,13958,3,226,6,Email,Closed,High,0,0,0,0,0,116,0
32959,263,1702,93,196,5,Phone,Open,Medium,0,0,0,0,0,43,0
32960,706,836,102,210,2,Email,Closed,Medium,0,0,0,0,0,110,0
32961,425,14265,50,111,6,Email,Closed,High,0,0,0,0,0,107,0
32962,252,1670,36,60,4,Email,Closed,High,0,0,0,0,0,70,0
32963,651,4642,113,196,5,Email,Closed,Medium,0,0,0,0,0,93,0
32964,150,7007,50,245,8,App,Closed,Low,0,0,0,0,0,106,0
32965,434,11497,70,81,10,Chat,Closed,Low,0,0,0,0,0,35,0
32966,251,11060,62,29,1,Email,Closed,Medium,0,0,0,0,0,91,0
32967,304,11748,4,169,2,Email,Closed,High,1,0,0,0,0,130,0
32968,53,3065,106,233,10,Chat,Closed,Low,0,0,0,0,0,66,0
32969,170,4230,79,154,9,Email,Closed,Low,0,0,0,0,0,25,0
32970,9,10048,110,6,9,Chat,Closed,Low,0,0,0,0,0,12,0
32971,498,13952,56,156,7,Phone,Closed,Medium,0,0,0,0,0,67,0
32972,208,10555,27,119,5,Email,Closed,Medium,0,0,0,0,0,173,1
32973,346,3112,76,99,3,Email,Closed,High,0,0,0,0,0,83,0
32974,590,2576,26,213,4,Chat,Closed,High,0,0,0,0,0,202,1
32975,469,4674,120,240,6,Chat,Closed,High,0,0,0,0,0,83,0
32976,76,3594,27,195,9,Email,Closed,Low,0,0,0,0,0,27,0
32977,516,3410,48,162,3,Chat,Closed,High,0,0,0,0,0,52,0
32978,223,6302,80,160,3,Email,Closed,High,0,0,0,0,0,85,0
32979,52,11937,101,138,6,Chat,Closed,High,0,0,0,0,0,185,0
32980,310,4164,78,175,9,Chat,Closed,Low,0,0,0,0,0,27,0
32981,308,3623,56,156,1,App,Closed,Medium,0,0,1,17,0,66,0
32982,636,12804,32,193,8,Chat,Closed,Low,0,0,1,25,0,39,0
32983,36,320,45,12,7,Chat,Closed,Medium,0,0,1,87,0,72,0
32984,367,4059,108,106,2,App,Closed,High,1,0,1,71,0,284,0
32985,383,12388,20,26,3,Chat,Closed,High,0,0,1,55,0,49,1
32986,78,13337,55,244,7,Email,Closed,Medium,0,0,0,0,0,23,0
32987,372,7695,118,117,7,Chat,Closed,Medium,0,0,0,0,0,86,0
32988,502,7626,13,171,6,Email,Closed,High,0,0,0,0,0,301,0
32989,543,12934,117,130,1,Chat,Closed,Medium,0,0,0,0,0,175,0
32990,534,581,111,149,2,Chat,Open,Medium,0,0,0,0,0,67,0
32991,420,11340,101,7,10,Phone,Closed,Low,0,0,0,0,0,47,0
32992,606,171,101,96,2,Phone,Closed,Medium,0,0,0,0,0,59,0
32993,692,9179,35,22,6,Chat,Open,High,0,1,0,0,0,69,0
32994,521,7055,39,9,10,Chat,Closed,Low,0,0,0,0,0,49,0
32995,320,462,51,250,6,Chat,Closed,High,0,0,0,0,0,89,0
32996,140,7351,59,174,6,Email,Closed,High,0,0,0,0,0,176,1
32997,220,3459,75,90,5,Phone,Closed,Medium,0,0,0,0,0,105,0
32998,144,5258,111,118,8,Email,Closed,Low,0,0,0,0,0,125,0
32999,357,24,5,70,9,Chat,Closed,High,1,0,0,0,0,110,0
33000,241,6519,9,232,4,Email,Closed,High,0,0,0,0,0,99,0
33001,505,14122,6,25,4,Email,Open,High,0,0,1,86,0,155,0
33002,674,7764,41,239,8,Email,Closed,Low,0,0,0,0,0,84,0
33003,351,14585,111,148,9,Email,Closed,Low,0,0,1,70,0,33,0
33004,248,3138,94,70,8,Email,Closed,Low,0,0,0,0,0,28,0
33005,7,5838,93,219,4,Email,Closed,High,0,0,1,45,0,98,0
33006,160,13962,23,70,2,Chat,Closed,Medium,0,0,0,0,0,54,0
33007,107,8690,26,248,6,Chat,Closed,High,0,0,0,0,0,103,0
33008,310,10665,116,205,3,Email,Closed,High,0,0,1,215,0,91,1
33009,88,11925,22,234,2,Email,Closed,Medium,0,0,1,107,0,36,0
33010,602,8389,85,52,1,Email,Closed,Medium,0,0,0,0,0,123,0
33011,346,5689,70,30,9,Chat,Closed,Low,0,0,0,0,0,41,0
33012,257,12180,23,157,7,Chat,Closed,Medium,0,0,0,0,0,238,0
33013,422,12144,86,47,10,Phone,Closed,Low,0,0,0,0,0,39,0
33014,368,11464,18,103,9,Email,Closed,Low,0,0,0,0,0,26,0
33015,12,4232,119,130,9,Chat,Open,High,1,0,1,26,0,82,0
33016,699,11984,63,201,9,Chat,Open,Low,0,0,0,0,0,78,0
33017,470,14732,46,7,3,Chat,Closed,High,0,0,1,45,0,70,0
33018,631,10971,39,96,3,Email,Closed,High,0,0,0,0,0,266,0
33019,726,10719,18,225,10,Chat,Closed,Low,0,0,0,0,0,75,0
33020,155,12926,94,89,6,Email,Closed,High,0,0,0,0,0,56,0
33021,590,1702,33,112,5,Chat,Closed,Medium,0,0,1,75,0,29,1
33022,269,3689,70,54,4,Phone,Closed,High,0,0,0,0,0,98,0
33023,328,7242,83,231,3,Email,Closed,High,0,0,1,87,0,97,0
33024,366,13279,76,118,3,Chat,Open,High,0,0,0,0,0,290,0
33025,274,6298,37,111,4,Email,Closed,High,0,0,0,0,0,52,0
33026,186,1418,82,88,8,Chat,Closed,Low,0,0,0,0,0,16,0
33027,279,2927,44,214,5,Email,Closed,Medium,0,0,1,57,0,19,0
33028,68,4793,78,241,4,Phone,Closed,High,0,0,0,0,0,29,0
33029,428,7987,76,165,3,App,Closed,High,0,0,0,0,0,101,0
33030,86,2841,68,197,8,Email,Closed,Low,0,0,0,0,0,94,0
33031,499,2809,37,211,7,Email,Closed,Medium,0,0,0,0,0,51,0
33032,690,10826,113,79,3,Email,Escalated,High,0,0,1,26,0,123,0
33033,44,2532,7,155,4,Chat,Closed,High,0,1,0,0,0,125,0
33034,65,10639,97,81,5,Email,Closed,Medium,0,0,0,0,0,26,0
33035,418,2090,102,55,6,Email,Closed,High,0,0,0,0,0,58,0
33036,415,8163,34,246,3,Email,Closed,High,0,0,0,0,0,148,0
33037,654,3318,45,129,7,Chat,Closed,High,0,1,1,86,1,62,0
33038,308,6421,74,34,2,Email,Closed,Medium,0,0,0,0,0,48,0
33039,659,4123,63,223,2,Chat,Closed,Medium,0,0,0,0,0,105,0
33040,366,9296,78,172,8,Phone,Closed,Low,0,0,0,0,0,92,0
33041,29,1087,117,114,3,Email,Closed,High,0,0,1,18,0,42,0
33042,248,2227,78,182,1,Email,Closed,Medium,0,0,1,34,0,31,0
33043,110,672,76,212,8,Chat,Closed,Low,0,0,0,0,0,53,0
33044,286,10764,9,82,8,Email,Closed,Low,0,0,0,0,0,130,0
33045,459,1768,71,224,6,Email,Closed,High,0,0,0,0,0,276,0
33046,478,6552,80,81,5,Phone,Closed,Medium,0,0,0,0,0,67,0
33047,315,8170,69,37,3,Chat,Closed,High,0,1,0,0,0,162,1
33048,86,13897,39,239,1,Email,Closed,High,0,0,1,58,1,199,0
33049,565,4267,120,236,7,Chat,Open,Medium,0,0,0,0,0,69,0
33050,322,9821,28,200,7,Chat,Closed,Medium,0,0,0,0,0,144,0
33051,295,7978,40,183,2,Chat,Open,Medium,0,0,0,0,0,24,1
33052,537,8267,58,163,6,Email,Closed,High,1,0,0,0,0,135,0
33053,520,3038,40,28,3,App,Closed,High,0,0,1,11,0,68,0
33054,620,9576,7,83,10,Chat,Closed,Low,0,0,0,0,0,84,0
33055,199,283,35,43,7,Phone,Closed,Medium,0,0,0,0,0,29,0
33056,443,13683,32,20,2,Email,Open,Medium,0,1,1,43,0,119,0
33057,598,9930,48,225,2,Chat,Closed,Medium,0,0,1,28,0,118,0
33058,379,3598,58,49,10,Email,Closed,Low,0,0,0,0,0,55,0
33059,2,983,52,8,2,Email,Closed,Medium,0,0,0,0,0,110,0
33060,241,6649,119,96,9,Email,Closed,Low,0,0,0,0,0,50,0
33061,247,8504,59,35,9,App,Closed,Low,0,0,0,0,0,53,0
33062,660,9218,14,58,9,App,Escalated,Low,0,0,0,0,0,125,0
33063,139,12613,81,150,9,Chat,Closed,Low,0,0,0,0,0,18,0
33064,215,9746,21,228,1,Email,Closed,High,1,0,0,0,0,70,0
33065,297,14697,96,102,8,Phone,Closed,Low,0,0,0,0,0,156,0
33066,497,8552,56,127,2,Phone,Closed,Medium,0,0,0,0,0,40,0
33067,500,321,1,247,2,Chat,Closed,Medium,0,0,0,0,0,45,0
33068,490,11140,59,152,5,Chat,Escalated,Medium,0,0,1,39,0,38,0
33069,68,14255,46,98,10,Email,Closed,Low,0,0,0,0,0,50,0
33070,304,9158,51,98,2,App,Closed,Medium,0,0,0,0,0,69,0
33071,216,449,105,188,3,Email,Open,High,0,0,1,112,0,35,0
33072,317,454,46,186,4,Email,Closed,High,0,0,1,102,0,34,0
33073,155,5563,2,72,4,Email,Closed,High,0,0,0,0,0,31,0
33074,583,10912,35,217,2,Chat,Closed,Medium,0,0,0,0,0,179,0
33075,34,8235,93,145,2,Phone,Escalated,Medium,0,0,0,0,0,72,0
33076,253,6054,91,176,2,Chat,Closed,Medium,0,0,1,12,0,126,0
33077,708,7837,38,39,4,Email,Closed,High,0,0,0,0,0,130,0
33078,514,14917,28,219,9,Chat,Closed,Low,0,0,0,0,0,30,0
33079,247,4481,26,95,10,Email,Closed,Low,0,0,0,0,0,42,0
33080,470,7552,71,86,9,App,Closed,Low,0,0,0,0,0,39,0
33081,394,3974,20,56,10,Chat,Escalated,Low,0,0,1,42,0,96,0
33082,490,6781,101,3,1,Email,Closed,Medium,0,0,1,107,0,64,0
33083,227,292,107,132,2,App,Open,Medium,0,0,0,0,0,119,0
33084,731,5116,34,24,3,Email,Closed,High,0,0,0,0,0,48,0
33085,447,64,114,82,8,Phone,Closed,Low,0,0,0,0,0,54,0
33086,344,12513,45,164,7,App,Closed,Medium,0,0,0,0,0,101,0
33087,455,14171,96,99,8,Chat,Escalated,Low,0,0,1,53,0,52,0
33088,405,8522,52,80,8,Email,Escalated,Low,0,0,0,0,0,96,0
33089,712,11419,17,20,2,Email,Closed,Medium,0,0,0,0,0,83,0
33090,498,3201,16,74,5,Email,Closed,Medium,0,1,0,0,0,58,0
33091,592,10269,112,67,4,Email,Closed,High,0,0,0,0,0,40,0
33092,402,4690,47,111,4,Email,Closed,High,0,0,0,0,0,101,0
33093,230,6094,2,128,5,Chat,Closed,Medium,0,0,0,0,0,66,0
33094,279,7897,83,203,2,Email,Closed,Medium,0,0,1,39,0,83,0
33095,440,2502,31,237,8,Chat,Closed,Low,0,0,0,0,0,91,0
33096,115,11552,40,92,10,Chat,Closed,Low,0,0,0,0,0,30,0
33097,405,8834,105,52,2,Email,Escalated,Medium,0,0,0,0,0,51,0
33098,534,14744,24,239,6,Phone,Closed,High,0,0,0,0,0,48,0
33099,141,12004,91,59,1,Phone,Closed,High,1,0,0,0,0,106,0
33100,331,11408,89,221,4,Email,Escalated,High,0,0,0,0,0,433,1
33101,70,14033,68,171,1,Email,Closed,Medium,0,0,1,80,0,101,0
33102,446,564,32,11,8,Email,Closed,Low,0,0,0,0,0,115,0
33103,73,13594,10,209,1,Phone,Open,Medium,0,0,1,5,0,87,0
33104,404,4609,22,16,6,App,Closed,High,0,0,0,0,1,68,0
33105,445,12952,82,13,6,Email,Closed,High,0,0,0,0,0,92,0
33106,152,8732,106,184,7,Chat,Closed,Medium,0,0,0,0,0,92,0
33107,460,12321,54,11,8,Phone,Closed,Low,0,0,0,0,0,85,0
33108,291,230,29,101,1,Chat,Closed,Medium,0,0,0,0,0,45,0
33109,679,7978,20,156,2,Chat,Open,Medium,0,0,1,8,0,64,0
33110,601,434,11,77,6,Chat,Closed,High,0,0,0,0,0,58,0
33111,219,13451,97,12,4,Email,Closed,High,0,0,0,0,0,32,0
33112,682,2622,43,85,2,App,Closed,Medium,0,0,0,0,0,68,1
33113,257,4352,62,69,4,Email,Closed,High,0,0,0,0,0,144,1
33114,205,4196,81,159,10,Email,Open,High,1,0,0,0,0,214,0
33115,679,10575,37,52,10,Chat,Closed,Low,0,0,0,0,0,120,0
33116,296,13103,107,78,6,Email,Closed,High,0,0,0,0,0,57,0
